Data;Cidade;UF;Vendedor;Salario;Veículo;Preço
04/jul/20;Americana;SP;Elian Belli;1800;Polo;21405
04/jul/20;Americana;SP;Elian Belli;1800;Logan;55662
04/jul/20;Americana;SP;Elian Belli;1800;Uno;55740
04/jul/20;Americana;SP;Elian Belli;1800;Pálio;53717
04/jul/20;Americana;SP;Elian Belli;1800;Logan;41593
04/jul/20;Americana;SP;Elian Belli;1800;Gol;46894
04/jul/20;Americana;SP;Elian Belli;1800;Pálio;36304
04/jul/20;Americana;SP;Elian Belli;1800;Polo;12933
04/jul/20;Americana;SP;Elian Belli;1800;Fiesta;28929
04/jul/20;Americana;SP;Elian Belli;1800;Pálio;32597
04/jul/20;Americana;SP;Elian Belli;1800;Ka;13402
04/jul/20;Americana;SP;Elian Belli;1800;Logan;47332
04/jul/20;Americana;SP;Elian Belli;1800;Uno;43814
04/jul/20;Americana;SP;Elian Belli;1800;Fiesta;15952
04/jul/20;Americana;SP;Elian Belli;1800;Ka;52503
04/jul/20;Americana;SP;Elian Belli;1800;Cruze;56073
06/jul/20;Americana;SP;Elian Belli;1800;Polo;53478
06/jul/20;Americana;SP;Elian Belli;1800;Cruze;36713
06/jul/20;Americana;SP;Elian Belli;1800;Civic;51778
06/jul/20;Americana;SP;Elian Belli;1800;Logan;52970
06/jul/20;Americana;SP;Elian Belli;1800;Pálio;45163
06/jul/20;Americana;SP;Elian Belli;1800;Corola;50893
06/jul/20;Americana;SP;Elian Belli;1800;Cruze;32504
06/jul/20;Americana;SP;Elian Belli;1800;Cruze;36455
06/jul/20;Americana;SP;Elian Belli;1800;Logan;31282
13/jul/20;Americana;SP;Elian Belli;1800;Uno;32553
13/jul/20;Americana;SP;Elian Belli;1800;EcoSport;21643
13/jul/20;Americana;SP;Elian Belli;1800;Corola;26423
13/jul/20;Americana;SP;Elian Belli;1800;Gol;33159
13/jul/20;Americana;SP;Elian Belli;1800;Fiesta;30271
13/jul/20;Americana;SP;Elian Belli;1800;Fiesta;47830
13/jul/20;Americana;SP;Elian Belli;1800;Civic;50511
13/jul/20;Americana;SP;Elian Belli;1800;Fiesta;16960
13/jul/20;Americana;SP;Elian Belli;1800;EcoSport;49168
15/jul/20;Americana;SP;Elian Belli;1800;Pálio;47903
15/jul/20;Americana;SP;Elian Belli;1800;Polo;51252
15/jul/20;Americana;SP;Elian Belli;1800;EcoSport;15546
15/jul/20;Americana;SP;Elian Belli;1800;Civic;57096
15/jul/20;Americana;SP;Elian Belli;1800;Fiesta;17597
02/jul/20;Americana;SP;Elian Belli;1800;Pálio;32516
02/jul/20;Americana;SP;Elian Belli;1800;Ka;56502
02/jul/20;Americana;SP;Elian Belli;1800;Logan;47141
02/jul/20;Americana;SP;Elian Belli;1800;Civic;38093
02/jul/20;Americana;SP;Elian Belli;1800;Ka;48576
22/jul/20;Americana;SP;Elian Belli;1800;EcoSport;31929
22/jul/20;Americana;SP;Elian Belli;1800;Civic;14575
22/jul/20;Americana;SP;Elian Belli;1800;Civic;45180
22/jul/20;Americana;SP;Elian Belli;1800;Pálio;22027
22/jul/20;Americana;SP;Elian Belli;1800;EcoSport;13739
22/jul/20;Americana;SP;Elian Belli;1800;Fiesta;34508
22/jul/20;Americana;SP;Elian Belli;1800;Logan;13998
22/jul/20;Americana;SP;Elian Belli;1800;Logan;12962
21/ago/20;Americana;SP;Elian Belli;1800;Gol;55754
21/ago/20;Americana;SP;Elian Belli;1800;Cruze;38645
21/ago/20;Americana;SP;Elian Belli;1800;Polo;18851
21/ago/20;Americana;SP;Elian Belli;1800;EcoSport;25363
21/ago/20;Americana;SP;Elian Belli;1800;Civic;59350
21/ago/20;Americana;SP;Elian Belli;1800;Pálio;58675
21/ago/20;Americana;SP;Elian Belli;1800;Polo;24843
21/ago/20;Americana;SP;Elian Belli;1800;Fiesta;56658
21/ago/20;Americana;SP;Elian Belli;1800;EcoSport;44555
21/ago/20;Americana;SP;Elian Belli;1800;Cruze;37595
21/ago/20;Americana;SP;Elian Belli;1800;Cruze;30972
19/ago/20;Americana;SP;Elian Belli;1800;Uno;19713
19/ago/20;Americana;SP;Elian Belli;1800;Fiesta;47800
19/ago/20;Americana;SP;Elian Belli;1800;Ka;49829
08/ago/20;Americana;SP;Elian Belli;1800;Cruze;48814
26/ago/20;Americana;SP;Elian Belli;1800;Logan;57659
26/ago/20;Americana;SP;Elian Belli;1800;Logan;10083
26/ago/20;Americana;SP;Elian Belli;1800;Cruze;21197
26/ago/20;Americana;SP;Elian Belli;1800;Civic;27405
26/ago/20;Americana;SP;Elian Belli;1800;EcoSport;57809
26/ago/20;Americana;SP;Elian Belli;1800;Fiesta;25707
26/ago/20;Americana;SP;Elian Belli;1800;Fiesta;12992
26/ago/20;Americana;SP;Elian Belli;1800;Corola;41515
26/ago/20;Americana;SP;Elian Belli;1800;Pálio;54406
02/ago/20;Americana;SP;Elian Belli;1800;Civic;36211
02/ago/20;Americana;SP;Elian Belli;1800;Civic;13555
02/ago/20;Americana;SP;Elian Belli;1800;Polo;10926
02/ago/20;Americana;SP;Elian Belli;1800;Cruze;49640
02/ago/20;Americana;SP;Elian Belli;1800;EcoSport;54755
02/ago/20;Americana;SP;Elian Belli;1800;EcoSport;55781
02/ago/20;Americana;SP;Elian Belli;1800;Cruze;35280
02/ago/20;Americana;SP;Elian Belli;1800;Logan;29776
02/ago/20;Americana;SP;Elian Belli;1800;Cruze;31902
02/ago/20;Americana;SP;Elian Belli;1800;Uno;30281
02/ago/20;Americana;SP;Elian Belli;1800;Ka;22095
02/ago/20;Americana;SP;Elian Belli;1800;EcoSport;14049
02/ago/20;Americana;SP;Elian Belli;1800;Pálio;20474
02/ago/20;Americana;SP;Elian Belli;1800;Polo;40168
02/ago/20;Americana;SP;Elian Belli;1800;Gol;44971
02/ago/20;Americana;SP;Elian Belli;1800;Corola;18989
02/ago/20;Americana;SP;Elian Belli;1800;Ka;49089
02/ago/20;Americana;SP;Elian Belli;1800;Civic;44748
02/ago/20;Americana;SP;Elian Belli;1800;Logan;55101
13/ago/20;Americana;SP;Elian Belli;1800;Ka;47328
13/ago/20;Americana;SP;Elian Belli;1800;Gol;40040
13/ago/20;Americana;SP;Elian Belli;1800;Fiesta;37851
13/ago/20;Americana;SP;Elian Belli;1800;Civic;46590
13/ago/20;Americana;SP;Elian Belli;1800;Pálio;21068
03/ago/20;Americana;SP;Elian Belli;1800;Logan;24449
03/ago/20;Americana;SP;Elian Belli;1800;Polo;47689
03/ago/20;Americana;SP;Elian Belli;1800;Cruze;27018
03/ago/20;Americana;SP;Elian Belli;1800;Ka;56741
03/ago/20;Americana;SP;Elian Belli;1800;Uno;26906
09/ago/20;Americana;SP;Elian Belli;1800;EcoSport;58346
09/ago/20;Americana;SP;Elian Belli;1800;Ka;30016
09/ago/20;Americana;SP;Elian Belli;1800;Uno;57913
09/ago/20;Americana;SP;Elian Belli;1800;Corola;11444
11/ago/20;Americana;SP;Elian Belli;1800;Logan;30254
11/ago/20;Americana;SP;Elian Belli;1800;EcoSport;24346
11/ago/20;Americana;SP;Elian Belli;1800;Civic;48517
11/ago/20;Americana;SP;Elian Belli;1800;Logan;34875
11/ago/20;Americana;SP;Elian Belli;1800;Cruze;46448
11/ago/20;Americana;SP;Elian Belli;1800;Logan;58748
11/ago/20;Americana;SP;Elian Belli;1800;Civic;29989
11/ago/20;Americana;SP;Elian Belli;1800;Ka;54922
11/ago/20;Americana;SP;Elian Belli;1800;Ka;16489
11/ago/20;Americana;SP;Elian Belli;1800;Pálio;12878
11/ago/20;Americana;SP;Elian Belli;1800;Uno;35576
17/ago/20;Americana;SP;Elian Belli;1800;Polo;53186
17/ago/20;Americana;SP;Elian Belli;1800;Cruze;18601
15/ago/20;Americana;SP;Elian Belli;1800;EcoSport;15881
15/ago/20;Americana;SP;Elian Belli;1800;Fiesta;47707
15/ago/20;Americana;SP;Elian Belli;1800;Pálio;46718
15/ago/20;Americana;SP;Elian Belli;1800;Gol;24034
15/ago/20;Americana;SP;Elian Belli;1800;Polo;38230
15/ago/20;Americana;SP;Elian Belli;1800;Cruze;37615
15/ago/20;Americana;SP;Elian Belli;1800;Civic;42143
13/ago/20;Americana;SP;Elian Belli;1800;Logan;58052
13/ago/20;Americana;SP;Elian Belli;1800;Logan;19217
13/ago/20;Americana;SP;Elian Belli;1800;Uno;36192
13/ago/20;Americana;SP;Elian Belli;1800;Corola;33424
24/ago/20;Americana;SP;Elian Belli;1800;Corola;25997
24/ago/20;Americana;SP;Elian Belli;1800;Gol;20682
24/ago/20;Americana;SP;Elian Belli;1800;Fiesta;27126
24/ago/20;Americana;SP;Elian Belli;1800;Fiesta;14772
24/ago/20;Americana;SP;Elian Belli;1800;Ka;29094
24/ago/20;Americana;SP;Elian Belli;1800;Cruze;43576
26/ago/20;Americana;SP;Elian Belli;1800;Logan;35036
26/ago/20;Americana;SP;Elian Belli;1800;Pálio;15266
26/ago/20;Americana;SP;Elian Belli;1800;Fiesta;56788
26/ago/20;Americana;SP;Elian Belli;1800;Ka;38869
26/ago/20;Americana;SP;Elian Belli;1800;Polo;35698
26/ago/20;Americana;SP;Elian Belli;1800;Cruze;38915
26/ago/20;Americana;SP;Elian Belli;1800;Gol;45720
26/ago/20;Americana;SP;Elian Belli;1800;Civic;16617
06/ago/20;Americana;SP;Elian Belli;1800;Polo;29159
06/ago/20;Americana;SP;Elian Belli;1800;Logan;19848
06/ago/20;Americana;SP;Elian Belli;1800;Cruze;58981
06/ago/20;Americana;SP;Elian Belli;1800;EcoSport;18238
06/ago/20;Americana;SP;Elian Belli;1800;Corola;12727
06/ago/20;Americana;SP;Elian Belli;1800;Pálio;42756
06/ago/20;Americana;SP;Elian Belli;1800;Ka;59776
06/ago/20;Americana;SP;Elian Belli;1800;Fiesta;33293
06/ago/20;Americana;SP;Elian Belli;1800;Ka;47221
06/ago/20;Americana;SP;Elian Belli;1800;Cruze;14833
06/ago/20;Americana;SP;Elian Belli;1800;Uno;26310
01/ago/20;Americana;SP;Elian Belli;1800;Uno;41479
01/ago/20;Americana;SP;Elian Belli;1800;Cruze;27756
01/ago/20;Americana;SP;Elian Belli;1800;EcoSport;32092
01/ago/20;Americana;SP;Elian Belli;1800;Uno;15429
01/ago/20;Americana;SP;Elian Belli;1800;Ka;25762
01/ago/20;Americana;SP;Elian Belli;1800;Uno;32671
01/ago/20;Americana;SP;Elian Belli;1800;Corola;20572
01/ago/20;Americana;SP;Elian Belli;1800;EcoSport;48694
20/ago/20;Americana;SP;Elian Belli;1800;Logan;37974
20/ago/20;Americana;SP;Elian Belli;1800;Gol;53900
20/ago/20;Americana;SP;Elian Belli;1800;Gol;25809
20/ago/20;Americana;SP;Elian Belli;1800;Uno;28128
20/ago/20;Americana;SP;Elian Belli;1800;Ka;20938
08/ago/20;Americana;SP;Elian Belli;1800;Ka;37490
08/ago/20;Americana;SP;Elian Belli;1800;Corola;23250
08/ago/20;Americana;SP;Elian Belli;1800;Pálio;32142
26/ago/20;Americana;SP;Elian Belli;1800;Pálio;15564
26/ago/20;Americana;SP;Elian Belli;1800;Civic;38073
26/ago/20;Americana;SP;Elian Belli;1800;Gol;46828
26/ago/20;Americana;SP;Elian Belli;1800;Uno;45037
26/ago/20;Americana;SP;Elian Belli;1800;Civic;43462
26/ago/20;Americana;SP;Elian Belli;1800;Logan;20816
26/ago/20;Americana;SP;Elian Belli;1800;Pálio;39795
25/ago/20;Americana;SP;Elian Belli;1800;Uno;37853
25/ago/20;Americana;SP;Elian Belli;1800;Cruze;22967
25/ago/20;Americana;SP;Elian Belli;1800;Cruze;50797
25/ago/20;Americana;SP;Elian Belli;1800;Gol;50308
25/ago/20;Americana;SP;Elian Belli;1800;Logan;18021
25/ago/20;Americana;SP;Elian Belli;1800;Logan;16932
25/ago/20;Americana;SP;Elian Belli;1800;Cruze;18092
25/ago/20;Americana;SP;Elian Belli;1800;EcoSport;59678
25/ago/20;Americana;SP;Elian Belli;1800;Civic;13382
25/ago/20;Americana;SP;Elian Belli;1800;EcoSport;33323
15/ago/20;Americana;SP;Elian Belli;1800;Gol;44321
15/ago/20;Americana;SP;Elian Belli;1800;Civic;56733
15/ago/20;Americana;SP;Elian Belli;1800;EcoSport;37855
15/ago/20;Americana;SP;Elian Belli;1800;Civic;34119
15/ago/20;Americana;SP;Elian Belli;1800;Logan;38433
15/ago/20;Americana;SP;Elian Belli;1800;Fiesta;10461
15/ago/20;Americana;SP;Elian Belli;1800;Uno;42622
15/ago/20;Americana;SP;Elian Belli;1800;Corola;32663
05/set/20;Americana;SP;Elian Belli;1800;Fiesta;28184
05/set/20;Americana;SP;Elian Belli;1800;Logan;10822
05/set/20;Americana;SP;Elian Belli;1800;Fiesta;12554
05/set/20;Americana;SP;Elian Belli;1800;Corola;35701
05/set/20;Americana;SP;Elian Belli;1800;Polo;34552
05/set/20;Americana;SP;Elian Belli;1800;Ka;34903
05/set/20;Americana;SP;Elian Belli;1800;Civic;47019
05/set/20;Americana;SP;Elian Belli;1800;Gol;42062
05/set/20;Americana;SP;Elian Belli;1800;Corola;12313
05/set/20;Americana;SP;Elian Belli;1800;Corola;16842
05/set/20;Americana;SP;Elian Belli;1800;EcoSport;54575
19/set/20;Americana;SP;Elian Belli;1800;Corola;21449
19/set/20;Americana;SP;Elian Belli;1800;Corola;35294
19/set/20;Americana;SP;Elian Belli;1800;Uno;59026
09/set/20;Americana;SP;Elian Belli;1800;Corola;23029
09/set/20;Americana;SP;Elian Belli;1800;Logan;42610
09/set/20;Americana;SP;Elian Belli;1800;Pálio;11949
09/set/20;Americana;SP;Elian Belli;1800;Uno;50414
09/set/20;Americana;SP;Elian Belli;1800;EcoSport;31347
09/set/20;Americana;SP;Elian Belli;1800;Fiesta;10494
09/set/20;Americana;SP;Elian Belli;1800;Polo;54516
25/set/20;Americana;SP;Elian Belli;1800;Ka;47773
25/set/20;Americana;SP;Elian Belli;1800;Logan;27529
25/set/20;Americana;SP;Elian Belli;1800;Gol;52949
25/set/20;Americana;SP;Elian Belli;1800;Ka;51127
25/set/20;Americana;SP;Elian Belli;1800;Gol;32629
25/set/20;Americana;SP;Elian Belli;1800;Polo;53192
25/set/20;Americana;SP;Elian Belli;1800;Cruze;41195
25/set/20;Americana;SP;Elian Belli;1800;Gol;28220
25/set/20;Americana;SP;Elian Belli;1800;Cruze;45777
25/set/20;Americana;SP;Elian Belli;1800;Polo;22886
28/set/20;Americana;SP;Elian Belli;1800;Polo;36552
28/set/20;Americana;SP;Elian Belli;1800;Cruze;41105
28/set/20;Americana;SP;Elian Belli;1800;Civic;47535
18/out/20;Americana;SP;Elian Belli;1800;Uno;34595
18/out/20;Americana;SP;Elian Belli;1800;Pálio;44878
18/out/20;Americana;SP;Elian Belli;1800;Pálio;34020
18/out/20;Americana;SP;Elian Belli;1800;Uno;49587
18/out/20;Americana;SP;Elian Belli;1800;Gol;54212
18/out/20;Americana;SP;Elian Belli;1800;Civic;12194
18/out/20;Americana;SP;Elian Belli;1800;Fiesta;29515
18/out/20;Americana;SP;Elian Belli;1800;Logan;58211
18/out/20;Americana;SP;Elian Belli;1800;Pálio;11699
18/out/20;Americana;SP;Elian Belli;1800;Cruze;40567
18/out/20;Americana;SP;Elian Belli;1800;Polo;41597
18/out/20;Americana;SP;Elian Belli;1800;Civic;37864
18/out/20;Americana;SP;Elian Belli;1800;Ka;14724
18/out/20;Americana;SP;Elian Belli;1800;Logan;50733
18/out/20;Americana;SP;Elian Belli;1800;Logan;13758
18/out/20;Americana;SP;Elian Belli;1800;Pálio;30802
11/out/20;Americana;SP;Elian Belli;1800;Fiesta;18551
11/out/20;Americana;SP;Elian Belli;1800;Polo;30129
11/out/20;Americana;SP;Elian Belli;1800;Civic;22735
11/out/20;Americana;SP;Elian Belli;1800;Civic;33857
11/out/20;Americana;SP;Elian Belli;1800;Uno;49879
11/out/20;Americana;SP;Elian Belli;1800;Civic;59964
11/out/20;Americana;SP;Elian Belli;1800;Corola;21832
26/out/20;Americana;SP;Elian Belli;1800;Uno;57753
26/out/20;Americana;SP;Elian Belli;1800;Civic;48589
26/out/20;Americana;SP;Elian Belli;1800;Gol;13695
26/out/20;Americana;SP;Elian Belli;1800;EcoSport;54696
26/out/20;Americana;SP;Elian Belli;1800;Uno;29965
26/out/20;Americana;SP;Elian Belli;1800;Gol;20557
26/out/20;Americana;SP;Elian Belli;1800;Cruze;59319
26/out/20;Americana;SP;Elian Belli;1800;Fiesta;19777
26/out/20;Americana;SP;Elian Belli;1800;Civic;22651
26/out/20;Americana;SP;Elian Belli;1800;Logan;41891
26/out/20;Americana;SP;Elian Belli;1800;Logan;36341
13/out/20;Americana;SP;Elian Belli;1800;Uno;32456
13/out/20;Americana;SP;Elian Belli;1800;Corola;29208
13/out/20;Americana;SP;Elian Belli;1800;Logan;40054
13/out/20;Americana;SP;Elian Belli;1800;Logan;20593
13/out/20;Americana;SP;Elian Belli;1800;Ka;26442
13/out/20;Americana;SP;Elian Belli;1800;Uno;19435
13/out/20;Americana;SP;Elian Belli;1800;Pálio;50141
13/out/20;Americana;SP;Elian Belli;1800;EcoSport;37092
21/out/20;Americana;SP;Elian Belli;1800;Gol;49847
21/out/20;Americana;SP;Elian Belli;1800;Gol;26305
21/out/20;Americana;SP;Elian Belli;1800;Logan;18638
18/out/20;Americana;SP;Elian Belli;1800;Polo;32148
18/out/20;Americana;SP;Elian Belli;1800;Corola;52897
18/out/20;Americana;SP;Elian Belli;1800;Uno;52627
18/out/20;Americana;SP;Elian Belli;1800;Corola;14377
18/out/20;Americana;SP;Elian Belli;1800;Ka;32323
18/out/20;Americana;SP;Elian Belli;1800;Ka;30701
18/out/20;Americana;SP;Elian Belli;1800;Polo;12747
04/out/20;Americana;SP;Elian Belli;1800;Ka;52270
04/out/20;Americana;SP;Elian Belli;1800;Polo;51554
04/out/20;Americana;SP;Elian Belli;1800;Pálio;17574
04/out/20;Americana;SP;Elian Belli;1800;Ka;33186
04/out/20;Americana;SP;Elian Belli;1800;Cruze;12686
04/out/20;Americana;SP;Elian Belli;1800;Gol;35623
04/out/20;Americana;SP;Elian Belli;1800;Uno;27094
02/out/20;Americana;SP;Elian Belli;1800;Ka;47986
02/out/20;Americana;SP;Elian Belli;1800;Cruze;48070
02/out/20;Americana;SP;Elian Belli;1800;Uno;40081
02/out/20;Americana;SP;Elian Belli;1800;Fiesta;46820
28/out/20;Americana;SP;Elian Belli;1800;Uno;34259
28/out/20;Americana;SP;Elian Belli;1800;Ka;15079
28/out/20;Americana;SP;Elian Belli;1800;Civic;48473
28/out/20;Americana;SP;Elian Belli;1800;Fiesta;39747
03/out/20;Americana;SP;Elian Belli;1800;EcoSport;27681
03/out/20;Americana;SP;Elian Belli;1800;Ka;29061
03/out/20;Americana;SP;Elian Belli;1800;Uno;46339
10/out/20;Americana;SP;Elian Belli;1800;Corola;44554
10/out/20;Americana;SP;Elian Belli;1800;Civic;36329
10/out/20;Americana;SP;Elian Belli;1800;Corola;30673
21/out/20;Americana;SP;Elian Belli;1800;Polo;27886
21/out/20;Americana;SP;Elian Belli;1800;Logan;42970
21/out/20;Americana;SP;Elian Belli;1800;EcoSport;59164
21/out/20;Americana;SP;Elian Belli;1800;Fiesta;58888
21/out/20;Americana;SP;Elian Belli;1800;Polo;16657
21/out/20;Americana;SP;Elian Belli;1800;Corola;55063
21/out/20;Americana;SP;Elian Belli;1800;Uno;36652
21/out/20;Americana;SP;Elian Belli;1800;EcoSport;21139
26/out/20;Americana;SP;Elian Belli;1800;Polo;32427
26/out/20;Americana;SP;Elian Belli;1800;Fiesta;44630
16/out/20;Americana;SP;Elian Belli;1800;Civic;32167
16/out/20;Americana;SP;Elian Belli;1800;Cruze;16774
16/out/20;Americana;SP;Elian Belli;1800;Logan;48086
16/out/20;Americana;SP;Elian Belli;1800;Gol;35788
16/out/20;Americana;SP;Elian Belli;1800;Uno;18261
16/out/20;Americana;SP;Elian Belli;1800;Logan;24572
16/out/20;Americana;SP;Elian Belli;1800;Corola;13646
16/out/20;Americana;SP;Elian Belli;1800;Gol;25455
16/out/20;Americana;SP;Elian Belli;1800;Gol;57054
16/out/20;Americana;SP;Elian Belli;1800;Pálio;38792
10/out/20;Americana;SP;Elian Belli;1800;Logan;47365
10/out/20;Americana;SP;Elian Belli;1800;Fiesta;52845
04/nov/20;Americana;SP;Elian Belli;1800;Cruze;11955
04/nov/20;Americana;SP;Elian Belli;1800;Gol;56623
04/nov/20;Americana;SP;Elian Belli;1800;EcoSport;34259
04/nov/20;Americana;SP;Elian Belli;1800;Cruze;43704
04/nov/20;Americana;SP;Elian Belli;1800;Civic;48581
04/nov/20;Americana;SP;Elian Belli;1800;Ka;17826
04/nov/20;Americana;SP;Elian Belli;1800;Gol;22872
04/nov/20;Americana;SP;Elian Belli;1800;EcoSport;36156
04/nov/20;Americana;SP;Elian Belli;1800;Cruze;38443
04/nov/20;Americana;SP;Elian Belli;1800;Uno;56217
04/nov/20;Americana;SP;Elian Belli;1800;Uno;44023
25/nov/20;Americana;SP;Elian Belli;1800;Uno;13877
25/nov/20;Americana;SP;Elian Belli;1800;Corola;17660
25/nov/20;Americana;SP;Elian Belli;1800;Civic;22095
25/nov/20;Americana;SP;Elian Belli;1800;Logan;44581
25/nov/20;Americana;SP;Elian Belli;1800;EcoSport;52556
17/nov/20;Americana;SP;Elian Belli;1800;Ka;47298
17/nov/20;Americana;SP;Elian Belli;1800;Corola;26084
17/nov/20;Americana;SP;Elian Belli;1800;Pálio;29882
17/nov/20;Americana;SP;Elian Belli;1800;Pálio;30138
17/nov/20;Americana;SP;Elian Belli;1800;Fiesta;17828
17/nov/20;Americana;SP;Elian Belli;1800;Corola;19544
17/nov/20;Americana;SP;Elian Belli;1800;Uno;21496
17/nov/20;Americana;SP;Elian Belli;1800;Uno;32071
17/nov/20;Americana;SP;Elian Belli;1800;Cruze;36410
17/nov/20;Americana;SP;Elian Belli;1800;EcoSport;33734
17/nov/20;Americana;SP;Elian Belli;1800;Fiesta;32917
03/nov/20;Americana;SP;Elian Belli;1800;Corola;26831
04/nov/20;Americana;SP;Elian Belli;1800;Uno;35203
04/nov/20;Americana;SP;Elian Belli;1800;Polo;55929
04/nov/20;Americana;SP;Elian Belli;1800;Corola;10891
04/nov/20;Americana;SP;Elian Belli;1800;Logan;27884
22/nov/20;Americana;SP;Elian Belli;1800;Corola;53749
22/nov/20;Americana;SP;Elian Belli;1800;Ka;47656
22/nov/20;Americana;SP;Elian Belli;1800;EcoSport;18948
22/nov/20;Americana;SP;Elian Belli;1800;Civic;32078
22/nov/20;Americana;SP;Elian Belli;1800;Logan;31357
22/nov/20;Americana;SP;Elian Belli;1800;EcoSport;42821
22/nov/20;Americana;SP;Elian Belli;1800;Uno;15110
22/nov/20;Americana;SP;Elian Belli;1800;Corola;13337
22/nov/20;Americana;SP;Elian Belli;1800;Pálio;22341
22/nov/20;Americana;SP;Elian Belli;1800;Logan;40433
13/nov/20;Americana;SP;Elian Belli;1800;Cruze;49256
06/nov/20;Americana;SP;Elian Belli;1800;Logan;36084
06/nov/20;Americana;SP;Elian Belli;1800;Uno;10775
06/nov/20;Americana;SP;Elian Belli;1800;Polo;49165
06/nov/20;Americana;SP;Elian Belli;1800;Pálio;24475
06/nov/20;Americana;SP;Elian Belli;1800;Civic;43964
06/nov/20;Americana;SP;Elian Belli;1800;Cruze;16461
06/nov/20;Americana;SP;Elian Belli;1800;Corola;24795
06/nov/20;Americana;SP;Elian Belli;1800;Logan;56697
06/nov/20;Americana;SP;Elian Belli;1800;Civic;33347
06/nov/20;Americana;SP;Elian Belli;1800;Fiesta;45078
06/nov/20;Americana;SP;Elian Belli;1800;Polo;30678
26/nov/20;Americana;SP;Elian Belli;1800;Civic;44428
26/nov/20;Americana;SP;Elian Belli;1800;EcoSport;30588
26/nov/20;Americana;SP;Elian Belli;1800;Pálio;28332
11/nov/20;Americana;SP;Elian Belli;1800;Civic;25868
11/nov/20;Americana;SP;Elian Belli;1800;Uno;17928
11/nov/20;Americana;SP;Elian Belli;1800;Pálio;16706
11/nov/20;Americana;SP;Elian Belli;1800;Cruze;32646
11/nov/20;Americana;SP;Elian Belli;1800;Civic;15781
11/nov/20;Americana;SP;Elian Belli;1800;Ka;16788
14/nov/20;Americana;SP;Elian Belli;1800;Uno;22275
14/nov/20;Americana;SP;Elian Belli;1800;Civic;16895
14/nov/20;Americana;SP;Elian Belli;1800;Fiesta;26136
14/nov/20;Americana;SP;Elian Belli;1800;Civic;32825
14/nov/20;Americana;SP;Elian Belli;1800;Corola;34806
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Pálio;51298
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Logan;22930
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Civic;45623
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Pálio;23588
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Ka;48232
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Ka;25573
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Gol;51471
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Corola;53351
03/jan/20;Americana;SP;Fabrício Scovisk;1900;EcoSport;29225
03/jan/20;Americana;SP;Fabrício Scovisk;1900;Pálio;56124
03/jan/20;Americana;SP;Fabrício Scovisk;1900;Uno;29729
03/jan/20;Americana;SP;Fabrício Scovisk;1900;Civic;30524
03/jan/20;Americana;SP;Fabrício Scovisk;1900;Uno;39571
03/jan/20;Americana;SP;Fabrício Scovisk;1900;Fiesta;12443
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Cruze;51911
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Pálio;16273
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Ka;31114
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Corola;18494
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Logan;18660
01/jan/20;Americana;SP;Fabrício Scovisk;1900;EcoSport;46185
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Ka;59074
01/jan/20;Americana;SP;Fabrício Scovisk;1900;EcoSport;51380
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Fiesta;34746
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Cruze;37260
01/jan/20;Americana;SP;Fabrício Scovisk;1900;Ka;44242
11/jan/20;Americana;SP;Fabrício Scovisk;1900;Gol;18209
11/jan/20;Americana;SP;Fabrício Scovisk;1900;Pálio;39329
